"region_code","region_name","latitude","longitude","division","country","date","period","population","revenue","volume","customers","channelCosts","margin","revenueVsPotential","ownStores","indirectStores","EEStores","o2Stores","salesVsPotential","VFcustomerShare","digitalPropensity","acqMarketShare","networkSpeed","networkLatency","channelRevenueOnline","channelRevenueOnlinefixed","channelRevenueOnlinepostpayAcq","channelRevenueOnlinepostpayRenewal","channelRevenueOnlineprepay","channelRevenueTelesales","channelRevenueTelesalesfixed","channelRevenueTelesalespostpayAcq","channelRevenueTelesalespostpayRenewal","channelRevenueTelesalesprepay","channelRevenueRetail","channelRevenueRetailfixed","channelRevenueRetailpostpayAcq","channelRevenueRetailpostpayRenewal","channelRevenueRetailprepay","channelRevenueIndirect","channelRevenueIndirectfixed","channelRevenueIndirectpostpayAcq","channelRevenueIndirectpostpayRenewal","channelRevenueIndirectprepay","channelVolumeOnline","channelVolumeOnlinefixed","channelVolumeOnlinepostpayAcq","channelVolumeOnlinepostpayRenewal","channelVolumeOnlineprepay","channelVolumeTelesales","channelVolumeTelesalesfixed","channelVolumeTelesalespostpayAcq","channelVolumeTelesalespostpayRenewal","channelVolumeTelesalesprepay","channelVolumeRetail","channelVolumeRetailfixed","channelVolumeRetailpostpayAcq","channelVolumeRetailpostpayRenewal","channelVolumeRetailprepay","channelVolumeIndirect","channelVolumeIndirectfixed","channelVolumeIndirectpostpayAcq","channelVolumeIndirectpostpayRenewal","channelVolumeIndirectprepay"
4,"Lancs Cumbria Pennines",53.789622,-2.243294,"North","United Kingdom","2019-06-30","quarter",3872845,13616231,3194,3759471,2987057,132606,-0.0372,18,12,42,16,-0.00366,0.467,0.19,0.332,3.34,78.5,378399,109565,83258,69166,46157,356567,112014,87480,38476,36944,326654,88077,52770,54965,48462,277017,51603,75378,35839,37425,365935,122143,84486,60195,43130,261674,49537,31254,41952,32257,407178,110460,85442,62494,56367,436773,169427,97318,67544,65474
6,"London East",51.537937,0.080932,"South","United Kingdom","2019-06-30","quarter",2899840,11810515,3191,3148855,2803974,142877,0.0928,22,9,44,35,0.167,0.029,0.0102,0.23,4.99,67.5,398389,115539,62866,52426,41164,327000,64667,46693,32996,44520,211988,35132,51547,27397,24255,353634,76603,77758,40539,47578,453879,88042,95026,45803,52389,351143,99026,79957,63404,39709,395978,110105,60946,43020,50518,482730,188886,87129,85974,65702
17,"London North",51.655197,-0.277485,"South","United Kingdom","2019-06-30","quarter",3535582,12138115,3615,2523500,2321498,132039,-0.16,23,9,33,27,0.0395,0.33,-0.1,0.0664,1.66,70,206417,67587,56705,27602,25403,330504,95951,60855,42728,34235,326314,112806,60977,36513,44312,353377,127384,41286,54700,35651,394032,77623,88524,40897,57622,259773,100754,59366,34157,30607,481656,95601,128062,65605,66214,385991,122581,115421,51550,55840
16,"London South",51.486872,-0.095581,"South","United Kingdom","2019-06-30","quarter",3319739,17118316,3713,3699446,3005350,134210,-0.132,22,11,34,26,0.166,0.373,0.107,0.49,1.88,78.7,234087,77808,69276,29216,31930,223480,40977,66809,27453,31207,464016,59822,75592,70905,63290,275317,69677,69534,28890,35010,286431,36754,33028,34757,38705,222605,41341,61853,35291,27428,388421,154584,115153,39547,42555,199451,71267,41480,32609,23771
19,"London West",51.509384,-0.195825,"South","United Kingdom","2019-06-30","quarter",2607749,14247242,3463,3758225,2509602,117719,-0.0574,19,12,36,34,-0.00641,0.207,0.237,0.0165,3.9,67.7,496661,182420,89068,77246,67867,334252,123621,80994,66372,44008,393360,131312,76618,41939,43401,281391,54403,35623,55666,37792,218861,69113,62360,41980,22391,394450,77744,57773,53528,52467,257864,50949,65975,43102,28875,267919,102843,60178,50695,36645
2,"Manchester",53.386478,-2.351433,"North","United Kingdom","2019-06-30","quarter",3834257,16428948,3594,3123245,2660203,120890,-0.184,22,14,33,23,0.0793,0.394,0.166,0.0373,3.99,47.1,306413,121484,71011,30771,39967,375776,71027,51423,62634,53022,243381,83527,66099,42491,26417,234845,31719,45140,24056,26969,362557,66438,77923,57437,37725,349718,44342,92342,49034,40824,419899,107832,118165,46687,60200,238086,60046,35917,44105,29562
3,"Midlands",52.435044,-1.892271,"North","United Kingdom","2019-06-30","quarter",3778894,11784735,3387,3055737,2832444,142514,0.108,19,13,28,39,0.0981,0.398,-0.189,0.258,2.07,42.4,423218,141191,100846,61420,62865,254435,93986,39709,44081,25791,237966,87181,40187,35628,33512,467620,69688,104293,56657,66965,410983,116481,78405,56641,49291,490236,146950,85665,52165,56838,381722,58703,96864,63788,45057,401500,121391,73782,44869,41770
7,"NI Glasgow",55.860011,-4.253951,"North","United Kingdom","2019-06-30","quarter",3082238,12572336,3749,3276136,3056657,104040,-0.111,19,14,29,33,-0.151,0.371,0.198,0.0346,3.48,83.7,268254,55915,55494,51585,40216,360589,74583,87315,52158,37325,271417,100057,60041,32148,32061,311249,72039,44371,43737,33074,379274,112995,91603,43184,51875,317797,122193,51186,56317,47415,288324,34818,77151,52421,29523,244006,82502,26305,32093,30280
10,"North East",54.683629,-1.21324,"North","United Kingdom","2019-06-30","quarter",2853660,17886680,3520,3907379,2708565,111946,-0.00315,20,12,44,19,-0.0459,0.298,0.0944,0.175,0.356,86.3,408529,124226,56518,73719,47224,348043,54146,40158,38574,48356,339832,104393,49199,48180,45614,422078,167044,94176,52677,48509,268591,38481,63147,27921,30329,329809,63082,70292,53681,48726,477649,70041,71538,91559,54059,372683,122950,102174,47061,40273
0,"North West",53.027538,-2.175821,"North","United Kingdom","2019-06-30","quarter",3750230,14041808,3601,2573224,2302975,121631,-0.076,20,14,41,23,-0.0917,0.458,0.0956,-0.00986,4.59,60.5,257375,57419,55889,51227,25841,396972,40949,104867,55700,57197,412913,143324,123578,68470,52512,455992,161881,61129,71687,51404,482229,97896,77788,70823,70886,237039,86455,23957,33472,24117,475356,170658,69254,94749,47878,408315,142723,81447,70275,61101
8,"Scotland North",56.45974,-2.973105,"North","United Kingdom","2019-06-30","quarter",3734516,16988105,3641,3123608,2344029,125168,0.014,20,11,43,29,0.0924,0.443,-0.0543,0.323,4.98,41.7,356223,92659,78891,60412,37937,296192,108451,86517,43610,42101,414582,139173,65661,72233,49487,436760,54110,111335,56576,48696,405064,87956,86943,75059,54841,402725,119287,45849,44729,53090,284551,94435,33275,51253,30232,339737,53124,94571,38085,43120
14,"South Coast",50.851834,-0.983612,"South","United Kingdom","2019-06-30","quarter",3724953,11755342,3467,3713773,2315941,115647,0.00397,19,11,35,19,-0.0235,0.0672,0.032,-0.0695,4.52,60.1,199291,49303,59695,25926,25253,425880,136371,69334,55878,56033,196689,21340,44125,21612,22244,430596,146836,85614,74601,43080,483456,158059,135641,65007,64259,421511,45208,42394,55148,59178,375561,116128,61418,63562,53438,464803,73845,59700,71204,54453
13,"South East",51.134193,0.264491,"South","United Kingdom","2019-06-30","quarter",3599883,16306222,3642,3107778,2811406,111616,-0.158,19,8,27,18,0.185,0.17,-0.179,-0.0834,0.648,68.1,437425,86716,97482,55447,54020,370976,68277,42047,49662,39376,195308,34013,38515,37748,28928,269144,83195,27937,53041,38519,334416,95413,54438,61360,48653,466489,82785,125235,55979,48529,443923,68051,95874,67200,45097,307521,55646,85950,38625,38875
11,"South Wales",51.652933,-3.021441,"South","United Kingdom","2019-06-30","quarter",2572818,13771807,3338,3625006,2332733,143734,-0.119,18,14,43,20,-0.172,0.362,-0.163,0.25,3.48,57.3,189569,39645,37519,35720,21254,399947,92617,48724,62194,55720,482416,129974,133713,78602,59633,293682,89103,75634,53831,38218,483419,110058,127308,90562,63983,218161,24640,48081,22842,32315,466439,158243,69033,75805,56028,193705,61937,25686,33816,25824
12,"South West",50.371714,-4.140162,"South","United Kingdom","2019-06-30","quarter",2986413,13563665,3236,2525870,2792496,147554,0.142,20,8,40,25,-0.126,0.137,0.0866,-0.0105,3.69,42.6,339884,95113,47573,49207,37925,255705,44555,26913,49823,33311,359799,136409,104718,65614,52703,191433,25306,56587,24006,23146,338575,129907,64094,62762,46209,334629,38583,43494,47436,38488,477101,65385,91245,64063,67265,247130,40336,57912,25575,33762
1,"South Yorks",53.550871,-1.478309,"South","United Kingdom","2019-06-30","quarter",3594921,13289853,3139,2988880,2747596,126341,0.185,18,10,37,22,-0.158,0.34,-0.149,0.0372,4.26,70.5,429797,134607,50312,62095,53430,419959,111045,68009,63653,51606,456435,164508,62769,60366,62322,210959,67820,22538,31027,27879,210867,40333,48863,37770,29119,416537,93533,47362,78486,62332,431517,67851,111496,78350,58059,212077,56276,59390,30329,23855
9,"East Anglia",52.399452,0.264206,"South","United Kingdom","2018-12-31","year",3363352,65425886,13227,3803851,11107549,447512,0.198,19,8,34,18,0.0445,0.0597,0.21,0.383,2.71,60.5,1807132,252961,449586,251089,181821,1337784,261194,315307,187406,196997,1696705,332028,340397,281774,239074,967215,270981,151261,133819,139574,1411597,168191,240434,173073,166090,1233039,125518,168846,183825,156453,869026,308512,157547,109059,116044,1424864,165525,277378,235738,143790
5,"East Midlands",52.522979,-1.467778,"North","United Kingdom","2018-12-31","year",3708275,67178972,12671,3616288,12039787,519570,0.149,21,10,41,27,-0.0147,0.182,0.294,0.409,2.04,90.5,1536067,432954,347562,179851,197424,1838366,643837,398470,254348,243018,1500706,535572,428209,179467,181005,1228854,143648,329995,128096,157757,1096996,159956,297157,111713,124234,821954,290682,189225,135651,122561,1809272,213704,188012,353174,256942,1842590,316712,246462,310845,275895
15,"Essex and Herts",51.963206,1.351792,"South","United Kingdom","2018-12-31","year",3876230,64515894,12696,3602800,11727820,553350,-0.00646,21,13,38,38,-0.0185,0.283,0.0677,0.272,1.99,75.3,1202529,373250,275451,235395,126213,843955,316083,230428,137125,109834,819261,110918,101846,148963,84299,906149,153270,234768,160247,120541,1733781,485550,187453,195823,195767,1489765,218998,159818,157893,195248,1532323,587390,239065,163966,180289,1425762,480069,389433,182261,179560
18,"Home Counties",51.352162,-1.993762,"South","United Kingdom","2018-12-31","year",2595710,54959213,13220,2503493,9063082,490858,0.111,19,11,26,38,0.153,0.409,-0.0368,0.455,1.48,86.2,1748236,424420,355170,279939,205713,1578499,544077,339540,294255,173455,1187023,346962,243971,133462,157794,1209300,240545,129780,229262,181209,1100033,271273,300103,162547,115054,1529794,445913,380374,233142,178239,1925412,682995,220366,341988,225504,848725,318585,183359,149967,121776
4,"Lancs Cumbria Pennines",53.789622,-2.243294,"North","United Kingdom","2018-12-31","year",3973869,63641069,12767,3758682,9684886,432465,-0.0819,19,14,27,22,-0.0232,0.113,-0.152,-0.0482,0.601,95.8,1161752,421867,204536,147476,117069,1105329,119890,133354,152594,128745,1918859,414608,368489,204278,265974,831253,89337,164217,124698,119101,1807253,522411,529147,231771,250669,1523080,411252,250186,301880,203138,1617877,396823,455790,311767,224669,1071598,128440,121435,191149,153220
6,"London East",51.537937,0.080932,"South","United Kingdom","2018-12-31","year",2916648,53749852,13780,3682884,9653563,531464,-0.0236,18,13,31,21,-0.0973,0.15,-0.0976,0.183,1.78,52,1109460,132462,328566,188812,144254,955033,337273,274768,132559,136620,1524432,295925,337615,234035,187607,1012557,180189,257450,105179,130542,1759769,213979,194767,221689,200120,1982094,637172,363603,370935,293931,1326156,468841,330746,211047,193927,799239,100502,113847,139371,118974
17,"London North",51.655197,-0.277485,"South","United Kingdom","2018-12-31","year",3646966,46081692,14198,3524553,10429261,504329,0.161,19,12,30,27,0.0925,0.114,0.0509,0.343,2.53,71.1,1403906,470642,189504,152881,187442,1973164,476555,430237,363010,236596,1749973,191393,229888,184520,204444,1984242,568251,240542,212878,277278,1618637,321733,306216,216262,216142,1334478,141405,197488,231481,170816,1336700,329466,188065,167410,167296,777584,236247,207109,101231,103893
16,"London South",51.486872,-0.095581,"South","United Kingdom","2018-12-31","year",3293132,58827801,14915,3544153,9861080,493375,-0.0866,21,10,39,30,0.0375,0.0874,-0.199,0.201,3.97,97,1191530,188727,126376,188733,129365,803697,147162,134599,145954,93251,1584142,555306,316219,278928,164384,1815613,537429,486375,261808,215292,1172592,300718,294394,205999,139359,1094894,343049,189196,164493,147109,1450631,311782,374768,195506,203771,1114835,130833,161326,174658,132100
19,"London West",51.509384,-0.195825,"South","United Kingdom","2018-12-31","year",3554424,60261321,14422,2931100,9742466,467984,0.147,19,12,28,29,0.169,0.105,-0.186,0.393,0.887,93,1008759,228378,153485,104684,145306,1068396,350170,148752,194579,133518,916944,339934,107908,106452,135988,1001544,302288,256419,189101,142316,894108,297020,164983,132843,106932,1445572,161883,205070,281531,153658,1375463,365877,315447,160805,175115,820883,201730,109361,157030,85774
2,"Manchester",53.386478,-2.351433,"North","United Kingdom","2018-12-31","year",3249041,51769197,12770,3691755,9390975,442025,-0.109,20,10,29,32,0.0679,0.315,-0.14,0.192,0.999,75.7,886405,276867,150861,110618,100788,958799,96570,104037,155392,110836,1135754,439261,150776,144830,117954,897692,344280,169026,109074,128538,1956144,573006,237214,376880,252912,1261877,373659,341947,244910,133137,1751691,678704,247193,349906,190111,1982198,343989,446318,251198,226694
3,"Midlands",52.435044,-1.892271,"North","United Kingdom","2018-12-31","year",3799003,70435884,13970,2559670,11553960,518620,-0.0791,20,14,32,25,0.18,0.34,-0.0913,0.316,1.83,53.7,1204148,212273,204856,216868,160239,1941900,406586,549365,200193,250804,1322737,152618,338306,247040,168506,1387869,471804,193212,150373,151434,1438102,266697,206008,167306,186301,1526240,211631,271434,269324,200869,1099973,210186,135092,123588,154668,764246,191046,215121,117926,96978
7,"NI Glasgow",55.860011,-4.253951,"North","United Kingdom","2018-12-31","year",2903646,49316377,13921,3960119,11022750,558960,0.142,19,15,30,27,0.0676,0.0366,-0.136,0.0668,4.79,72.1,1647240,302009,448037,210757,199512,1817973,656778,342303,241660,237209,843181,156925,160001,116840,110898,1967321,623394,462424,353667,282714,1425781,214530,369917,143619,172388,1886077,486029,528395,194594,219944,1155064,323700,341725,158591,142282,970693,381368,170863,159946,120538
10,"North East",54.683629,-1.21324,"North","United Kingdom","2018-12-31","year",3707651,70883058,14714,3315292,12028460,441104,-0.113,22,13,30,19,-0.129,0.421,0.161,0.1,2.43,94.4,1596163,608314,386554,222161,172843,1177037,222548,298264,206339,174985,1491024,458531,247398,198711,167561,1504753,369335,375672,181614,217475,1554842,588727,290141,183890,155832,1833140,347053,318078,254296,186811,1589748,618792,273153,247117,222559,1133855,237217,333778,179841,162390
0,"North West",53.027538,-2.175821,"North","United Kingdom","2018-12-31","year",3081010,57742063,13098,3130785,11988605,562915,-0.18,22,9,32,25,-0.119,0.424,-0.144,0.37,2.95,76.3,1980272,748367,576228,359846,254436,1971930,373564,463665,218473,227636,935532,201127,228486,130380,108477,867985,192915,202106,153922,111897,1862403,619839,347779,322973,256024,1843307,221042,324254,362548,219439,787013,168119,194609,155798,106878,1091592,209485,159110,143553,141771
8,"Scotland North",56.45974,-2.973105,"North","United Kingdom","2018-12-31","year",2723492,54337199,13139,3897454,10018454,446526,0.144,18,13,26,33,-0.127,0.445,-0.186,0.31,3.77,71.7,1003233,167349,175595,164864,117356,1725669,318889,296911,325278,205708,830158,316074,228397,156325,123291,1920585,650458,422249,383980,227643,1305609,165240,385597,189804,162931,1307022,477869,144851,200073,154554,995163,350005,135636,194310,101412,1661717,525715,426413,180609,166970
14,"South Coast",50.851834,-0.983612,"South","United Kingdom","2018-12-31","year",3044755,69749422,14884,3961685,12152325,477886,0.165,23,13,39,32,0.0797,0.186,0.0731,0.257,4.38,83.5,1516116,269313,192492,268224,193895,1223747,170409,140698,199396,129141,753318,273410,199828,103617,106497,1035346,384629,181281,175044,143699,1119282,303052,144816,167573,165796,1556193,457181,455675,230493,201233,1816535,259231,503609,247162,183392,1304756,244669,287979,252683,158845
13,"South East",51.134193,0.264491,"South","United Kingdom","2018-12-31","year",3652350,72183221,14591,3747852,9865822,422320,-0.0206,19,10,30,21,0.0837,0.217,0.218,0.351,1.67,54.9,1483336,534763,208117,280692,158173,1738967,339328,318017,201475,183841,1171525,120228,248272,185003,163921,1387252,500848,361283,243003,146548,1568152,290195,418069,210348,172352,1515473,513520,163893,288621,200157,980769,186298,173408,107557,121859,1262014,423496,194942,165569,173602
11,"South Wales",51.652933,-3.021441,"South","United Kingdom","2018-12-31","year",3676230,53120937,13039,3116749,11015487,474113,0.116,23,15,45,16,-0.0316,0.344,-0.133,0.278,4.93,55.9,1697186,463775,439749,186794,207868,912388,119611,142786,115622,96504,1366169,317009,369718,163019,147742,1593013,420692,237932,305608,200516,1924003,536554,462004,267376,241312,1227550,175175,264628,139506,128295,1857943,730992,275830,274550,268203,821721,285117,129808,94353,110441
12,"South West",50.371714,-4.140162,"South","United Kingdom","2018-12-31","year",2896351,51610112,14585,3263535,9076745,523376,0.156,22,11,32,21,0.136,0.311,-0.138,-0.0341,4.36,97.3,815543,204662,91505,108049,108970,1234167,357078,370043,170547,141347,1028485,170819,275830,188164,113274,1988143,672303,414048,199162,278999,820500,289251,187140,94991,106593,1125400,287170,320709,119767,128815,1284829,331769,228136,229487,135307,1414323,147235,382739,168516,144149
1,"South Yorks",53.550871,-1.478309,"South","United Kingdom","2018-12-31","year",3672876,54638319,14617,3061826,10432504,564947,0.158,18,11,41,26,0.0948,0.478,0.159,0.424,4.66,62.3,1912884,460004,266804,316580,195689,902439,248098,166050,100553,122738,1983527,254956,498695,240743,253988,1013131,231208,135839,164347,150006,978382,172085,164845,165213,112190,1266060,303592,369337,238484,152641,919149,295931,136641,177987,110609,958229,265139,146174,141331,126951
9,"East Anglia",52.399452,0.264206,"South","United Kingdom","2018-12-31","yoy",2629532,25860747,5432,3858194,4029060,219631,-0.0866,23,12,25,39,0.0325,0.454,-0.185,0.0293,0.44,82.4,524283,166083,108751,65598,56218,649253,232188,185425,92523,66892,316679,63979,54456,45952,45478,430607,114954,49065,65526,57856,546517,162387,95915,101237,77803,798332,182128,152276,85669,102801,519604,128275,144010,90945,69102,743004,132893,127207,143078,91898
5,"East Midlands",52.522979,-1.467778,"North","United Kingdom","2018-12-31","yoy",3110610,27632340,6217,3281028,4797393,194526,0.0941,20,12,30,39,0.0346,0.389,0.126,0.052,4.15,79.1,801805,225920,110547,90777,113004,703783,96031,122991,131018,75406,765600,127679,122034,116053,79262,782161,217074,134520,112406,82699,491227,146795,140075,49951,69522,748324,90830,132636,111338,109712,781228,209155,131064,127157,91751,405147,122572,80801,48272,49033
15,"Essex and Herts",51.963206,1.351792,"South","United Kingdom","2018-12-31","yoy",3622133,20375629,5514,2849377,5118370,177025,-0.126,21,10,44,19,-0.126,0.465,0.0588,0.367,1.51,44.3,550375,63793,65752,61504,79673,366053,108481,56451,69528,42410,417995,62983,90905,82704,44463,798041,284820,187843,105389,83888,430089,156042,50857,70377,57918,466803,142495,57860,91922,60286,795405,305685,143668,111350,90672,445230,48958,59525,45752,60106
18,"Home Counties",51.352162,-1.993762,"South","United Kingdom","2018-12-31","yoy",3878537,21382840,5879,2683988,4488646,230124,-0.0601,20,13,31,35,-0.0426,0.463,-0.00349,0.197,3.7,71,645580,169231,192383,127147,89495,488384,108467,93235,69017,60820,442980,91683,109547,67680,64294,505031,70728,116702,52827,68501,615069,127709,62668,65809,61574,826205,160219,213765,154801,108135,336038,49119,84632,38237,47264,410434,151210,68618,80979,58452
4,"Lancs Cumbria Pennines",53.789622,-2.243294,"North","United Kingdom","2018-12-31","yoy",2651325,19968394,5244,3902694,4464677,229459,-0.0461,22,11,32,32,0.101,0.239,0.177,-0.00788,3.82,81.3,570191,213628,112687,67948,75854,514871,66561,139867,65538,70637,550522,78137,138149,105777,62765,702506,192627,104013,99186,88151,744405,243220,149747,139712,94183,335838,47701,65329,46154,39146,602881,119755,168602,101344,64422,528547,111086,83207,82871,60627
6,"London East",51.537937,0.080932,"South","United Kingdom","2018-12-31","yoy",2898729,22601662,5702,3475371,4369032,167133,-0.0466,21,13,25,40,0.00935,0.0429,0.1,0.379,2.7,60.2,407711,146768,82004,55899,55493,452949,67551,108878,75701,67458,621621,200696,98283,108307,89060,498385,175709,75293,80066,72998,377872,95181,94780,44571,47767,825795,174813,154075,136601,117264,316626,42603,63827,48262,47295,830773,271348,96457,91415,86618
